"text_description","kbli_code","kbli_label","kbji_code","kbji_label"
"farmasi, bagian obat di puskesmas tumpang laung.obat.kesehatan.","86102","AKTIVITAS PUSKESMAS","2221","PROFESIONAL KEPERAWATAN"
"perkebunan buah kelapa sawit.kelapa sawit.perusahaan perkebunan kelapa sawit (pt ali).","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyadap karet milik sendiri.karet.perkebunan karet.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"jaga keamanan lingkungan perusahaan sawit pt ali.jasa keamanan ( security ).perusahaan perkebunan kelapa sawit ( pt ali ).","01262","PERKEBUNAN BUAH KELAPA SAWIT","5414","PENJAGA KEAMANAN"
"menyadap karet milik sendiri.karet.perkebunan karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"tukang bangunan rumah kayu.jasa kontrstruksi.pertukangan / konstruksi bangunan kayu.","41011","KONSTRUKSI GEDUNG HUNIAN","7115","TUKANG KAYU BANGUNAN"
"menjual barang sembako.sembako.usaha warung sembako.","47112","PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)","5221","PEMILIK TOKO"
"menyadap karet milik sendiri.karet.perkebunan karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"pengemudi feri penyebrangan penumpang.jasa angkutan.peri penyebrangan sepeda motor.","50212","ANGKUTAN SUNGAI DAN DANAU TRAMPER (TRAYEK TIDAK TETAP DAN TIDAK TERATUR) UNTUK PENUMPANG","8350","AWAK GELADAK KAPAL DAN YBDI"
"menyadap karet milik sendiri.karet.perkebunan karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"jualan minuman rasa rasa di rumah.es sirup abc/leci dan pop ice.warung minuman.","56304","KEDAI MINUMAN","5212","PEDAGANG MAKANAN KAKI LIMA"
"menanam kelapa sawit pt ali.kelapa sawit.perusahaan perkebunan kelapa sawit (pt ali).","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"jual beli hasil perkebunan karet.getah karet.pengepul karet.","46209","PERDAGANGAN BESAR HASIL PERTANIAN DAN HEWAN HIDUP LAINNYA","5211","PEDAGANG DI KIOS DAN LOS PASAR"
"mengajar di sekolah dasar negeri.jasa pendidikan sekolah dasar.jasa pendidikan.","85111","PENDIDIKAN DASAR/IBTIDAIYAH PEMERINTAH","2341","GURU SEKOLAH DASAR"
"jualan minuman es rasa rasa, pop ice, dan bakaran di samping sekolahan.es rasa rasa, pop ice, dan bakaran.penyediaan makan minuman ringan, es rasa rasa, pop ice, dan bakaran di samping sekolahan.","56304","KEDAI MINUMAN","5221","PEMILIK TOKO"
"perkebunan kelapa sawit.kelapa sawit.perusahaan perkebunan kelapa sawit ( pt ali ).","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"pekerjaan tukang bangunan kayu.jasa konstruksi bangunan kayu.konstruksi bangunan kayu.","41011","KONSTRUKSI GEDUNG HUNIAN","7115","TUKANG KAYU BANGUNAN"
"menanam kelapa sawit di pt ali.kelapa sawit.perusahaan perkebunan kelapa sawit ( pt ali ).","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"mengajar di sekolah dasar negeri tumpung laung.jasa pendidikan.pendidikan sdn tumpung laung.","85111","PENDIDIKAN DASAR/IBTIDAIYAH PEMERINTAH","2341","GURU SEKOLAH DASAR"
"menyadap karet milik sendiri.karet.perkebunan karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyadap karet milik sendiri.karet.perkebunan karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"mengemudi taxi travel.jasa angkutan penumpang.taxi travel milik sendiri.","49429","ANGKUTAN DARAT LAINNYA UNTUK PENUMPANG","8322","PENGEMUDI MOBIL, TAKSI DAN VAN"
"pekerjaan tukang bangunan kayu.jasa konstruksi.konstruksi bangunan kayu.","41011","KONSTRUKSI GEDUNG HUNIAN","7115","TUKANG KAYU BANGUNAN"
"perkebunan buah kelapa sawit pt ali.kelapa sawit.perusahaan perkebunan kelapa sawit (pt ali).","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyadap karet milik sendiri.karet.perkebunan karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyadap karet di kebun sendiri.karet.perkebunanan karet.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyadap karet milik sendiri.karet.perkebunan karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"mencari ikan di sungai barito.ikan sungai.nelayan perikanan di air tawar atau sungai.","03121","PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT","6340","NELAYAN, PEMBURU, PENANGKAP DAN PENGUMPUL SUBSISTEN"
"tukang bangunan.bangunan/gedung.konstruksi.","41011","KONSTRUKSI GEDUNG HUNIAN","7111","PEKERJA BANGUNAN RUMAH"
"tukang bangunan.bangunan/ gedung.konstruksi.","41011","KONSTRUKSI GEDUNG HUNIAN","9313","BURUH BANGUNAN"
"mengangkut penumpang menyebrang menggunakan peri.peri penyebrangan.jasa angkut penumpang.","50211","ANGKUTAN SUNGAI DAN DANAU LINER (TRAYEK TETAP DAN TERATUR) UNTUK PENUMPANG","8350","AWAK GELADAK KAPAL DAN YBDI"
"jasa angkut peri penyebrangan.angkutan penumpang peri penyebrangan.jasa angkut penumpang.","50211","ANGKUTAN SUNGAI DAN DANAU LINER (TRAYEK TETAP DAN TERATUR) UNTUK PENUMPANG","8350","AWAK GELADAK KAPAL DAN YBDI"
"sopir truk dt di perusahaan batu bara.batu bara.pertambangan.","05100","PERTAMBANGAN BATU BARA","8111","PEKERJA TAMBANG DAN PEKERJA PENGGALIAN"
"penjaga sekolah di sdn 2 montallat 2.penjaga sekolah.pendidikan sdn 2 montallat 2.","85111","PENDIDIKAN DASAR/IBTIDAIYAH PEMERINTAH","5414","PENJAGA KEAMANAN"
"petani karet.karet.perkebunan.","02301","PEMUNGUTAN GETAH KARET","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"petani karet.karet.perkebunan.","02301","PEMUNGUTAN GETAH KARET","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"honorer guru pak di sdn montallat 2.jasa pendidikan.pendidikan sdn montallat ii.","85111","PENDIDIKAN DASAR/IBTIDAIYAH PEMERINTAH","2341","GURU SEKOLAH DASAR"
"kuli bangunan kayu.bangunan/gedung rumah.kontruksi rumah kayu.","41011","KONSTRUKSI GEDUNG HUNIAN","7115","TUKANG KAYU BANGUNAN"
"kuli bangunan.bangunan rumah hunian.konstruksi.","41011","KONSTRUKSI GEDUNG HUNIAN","9313","BURUH BANGUNAN"
"pns kepala balai penyuluhan pertanian bagian irigasi.jasa pemerintah pertanian.badan penyuluh pertanian.","84131","KEGIATAN LEMBAGA PEMERINTAHAN BIDANG PERTANIAN","3359","PROFESIONAL PEMERINTAHAN YTDL"
"perawatan di perusahan sawit.sawit.perkebunan sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"petani karet.karet.perkebunan.","02301","PEMUNGUTAN GETAH KARET","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"petani karet.karet.perkebunan.","02301","PEMUNGUTAN GETAH KARET","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"jualan ciki ciki.ciki ciki.perdagangan eceran makanan.","47242","PERDAGANGAN ECERAN ROTI, KUE KERING, SERTA KUE BASAH DAN SEJENISNYA","5212","PEDAGANG MAKANAN KAKI LIMA"
"jualan sembako eceran di rumah.sembako.perdagangan eceran sembako.","47192","PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA BUKAN MAKANAN, MINUMAN ATAU TEMBAKAU (BARANG-BARANG KELONTONG) BUKAN DI TOSERBA (DEPARTMENT STORE)","5223","ASISTEN PENJUALAN TOKO"
"pemanen di perusahaan sawit.sawit.perkebunan sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"petani karet.karet.perkebunan.","02301","PEMUNGUTAN GETAH KARET","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"petani karet milik sendiri.karet.perkebunan karet.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menjaga perpustakaan milik kantor desa.buku perpustakaan.perpustakaan milik kantor desa.","84112","PENYELENGGARAAN PEMERINTAH NEGARA DAN KESEKRETARIATAN NEGARA","4411","JURU TATA USAHA PERPUSTAKAAN"
"nenyedap karet di kebun sendiri.getah karet.perkebunan karet.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"jualan sembako eceran di rumah.sembako.perdagangan eceran sembako.","47192","PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA BUKAN MAKANAN, MINUMAN ATAU TEMBAKAU (BARANG-BARANG KELONTONG) BUKAN DI TOSERBA (DEPARTMENT STORE)","5221","PEMILIK TOKO"
"petani karet.karet.perkebunan.","02301","PEMUNGUTAN GETAH KARET","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"perawatan di perusahaan sawit.perawatan sawit.perkebunan sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"petani karet.karet.perkebunan.","02301","PEMUNGUTAN GETAH KARET","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyedap karet milik sendiri.lateks.kebun karet milik sendiri.","02301","PEMUNGUTAN GETAH KARET","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyinso kayu di hutan.papan dan balok.menyinso kayu untuk dijadikan papan dan balok.","02202","USAHA PEMUNGUTAN KAYU","6210","PEKERJA KEHUTANAN DAN YBDI"
"menyedap karet dikebun milik sendiri.lateks.menyedap karet dikebun milik sendiri.","02301","PEMUNGUTAN GETAH KARET","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"memasang bendera, membersihkan sekolah dan menyiapkan minum untuk guru di sdn majangkan.jasa kebersihan.sdn majangkan.","85111","PENDIDIKAN DASAR/IBTIDAIYAH PEMERINTAH","9111","TENAGA KEBERSIHAN DAN JURU BANTU RUMAHTANGGA"
"membantu menyedap karet dikebun milik sendiri.lateks.kebun karet milik sendiri.","02301","PEMUNGUTAN GETAH KARET","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyedap karet milik sendiri.lateks.kebun karet milik sendiri.","02301","PEMUNGUTAN GETAH KARET","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menjual sembako di rumah sendiri.beras, telur, susu, kopi gula dll.warung sembako milik sendiri.","47112","PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)","5221","PEMILIK TOKO"
"menyedap karet dikebun milik sendiri.lateks.kebun karet milik sendiri.","02301","PEMUNGUTAN GETAH KARET","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyedap karet milik sendiri.lateks.kebun karet milik sendiri.","02301","PEMUNGUTAN GETAH KARET","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"operator ginset/mesin lampu di pt agu.jasa perawatan dan perbaikan mesin atau ginset.perusahaan sawit pt agu.","01262","PERKEBUNAN BUAH KELAPA SAWIT","3131","OPERATOR MESIN PRODUKSI TENAGA LISTRIK"
"menyedap karet dikebun milik sendiri.lateks.kebun karet milik sendiri.","02301","PEMUNGUTAN GETAH KARET","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyedap karet milik sendiri.lateks.kebun karet milik sendiri.","02301","PEMUNGUTAN GETAH KARET","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyedap karet dikebun milik sendiri.lateks.kebun karet milik sendiri.","02301","PEMUNGUTAN GETAH KARET","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"melakukan tukang bangunan rumah kayu.rumah dan lainnya.tukang bangunan rumah kayu.","42919","KONSTRUKSI BANGUNAN SIPIL LAINNYA YTDL","7111","PEKERJA BANGUNAN RUMAH"
"menyedap karet milik sendiri.lateks.kebun karet milik sendiri.","02301","PEMUNGUTAN GETAH KARET","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyedap karet dikebun milik sendiri.lateks.menyedap karet dikebun milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"pemanen di pt agu.buah kelapa sawit.perusahaan sawit pt agu.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menebang kayu di perusahaan sindolumber di injeksim.kayu.perusahaan kayu sindolumber.","02201","PEMANENAN KAYU","6210","PEKERJA KEHUTANAN DAN YBDI"
"menyinso kayu di hutan dan dibuat menjadi papan atau balok.papan, balok.menebang pohon dan membuat menjadi balok atau papan di hutan.","02202","USAHA PEMUNGUTAN KAYU","6210","PEKERJA KEHUTANAN DAN YBDI"
"menyedap karet milik sendiri.lateks.kebun karet milik sendiri.","02301","PEMUNGUTAN GETAH KARET","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"membantu menjaga warung sembako.kopi gula, telur susu dll.warung sembako milik pribadi.","47112","PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)","5223","ASISTEN PENJUALAN TOKO"
"menjual alat bangunan.alat bangunan.perdagangan.","47528","PERDAGANGAN ECERAN BERBAGAI MACAM MATERIAL BANGUNAN","5221","PEMILIK TOKO"
"membeli dan menampung rotan.rotan.perdagangan.","46207","PERDAGANGAN BESAR HASIL KEHUTANAN DAN PERBURUAN","5221","PEMILIK TOKO"
"sopir excavator di perusahaan batu bara pt cap.batu bara.pertambangan dan penggalian.","05100","PERTAMBANGAN BATU BARA","9311","BURUH PERTAMBANGAN DAN PENGGALIAN"
"menjaga toko bangunan milik orang lain.berbagai macam alat bangunan.perdagangan eceran alat bangunan.","47528","PERDAGANGAN ECERAN BERBAGAI MACAM MATERIAL BANGUNAN","5223","ASISTEN PENJUALAN TOKO"
"menyinso kayu hutan.kayu sudah jadi papan atau balok.kehutanan.","02121","PEMANFAATAN KAYU HUTAN ALAM","6210","PEKERJA KEHUTANAN DAN YBDI"
"menjual berbagai macam jenis plastik dan perlengkapan ulang tahun.berbagai macam jenis plastik dan perlengkapan ulang tahun.perdagangan.","47737","PERDAGANGAN ECERAN PEMBUNGKUS DARI PLASTIK","5221","PEMILIK TOKO"
"membantu suami menyedap karet milik sendiri.lateks.perkebunan.","02301","PEMUNGUTAN GETAH KARET","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"tenaga administrasi di pt hpu batu bara.jasa admistrasi.pertambangan dan penggalian.","05100","PERTAMBANGAN BATU BARA","9311","BURUH PERTAMBANGAN DAN PENGGALIAN"
"menjual sayur-sayuran.penyedia berbagai macam jenis sayuran segar.perdagangan.","47213","PERDAGANGAN ECERAN SAYURAN","5249","PEKERJA PENJUALAN YTDL"
"membuat parang dan mandau dari beai.parang, pisau dan mandau.industri pengolahan.","25933","INDUSTRI ALAT POTONG DAN PERKAKAS TANGAN YANG DIGUNAKAN DALAM RUMAH TANGGA","7221","PANDAI BESI, PEKERJA TEMPA DAN PRESS LOGAM"
"mengajar di sdn 1 tapen raya.jasa pendidikan.pendidikan.","85121","PENDIDIKAN DASAR/IBTIDAIYAH SWASTA","2341","GURU SEKOLAH DASAR"
"menyedap karet milik sendiri.lateks.perkebunan.","02301","PEMUNGUTAN GETAH KARET","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menjaga cabang dealer yamaha/cv yamaha surya pratama cabang muara teweh.sepeda motor merk yamaha.perdagangan.","45401","PERDAGANGAN BESAR SEPEDA MOTOR BARU","5223","ASISTEN PENJUALAN TOKO"
"menjual alat-alat pertukangan rumah dan lain lain.alat tukang/alat bangunan.perdagangan eceran alat pertukangan.","47797","PERDAGANGAN ECERAN ALAT-ALAT PERTUKANGAN","5221","PEMILIK TOKO"
"membantu menjaga toko alat pertukangan milik sendiri.alat tukang/alat bangunan.peragangan eceran alat pertukangan.","47797","PERDAGANGAN ECERAN ALAT-ALAT PERTUKANGAN","5223","ASISTEN PENJUALAN TOKO"
"menjual makanan online.kue, ikan, dan sayur masak.perdagangan makanan online.","47911","PERDAGANGAN ECERAN MELALUI MEDIA UNTUK KOMODITI MAKANAN, MINUMAN, TEMBAKAU, KIMIA, FARMASI, KOSMETIK DAN ALAT LABORATORIUM","5244","PEDAGANG MELALUI PUSAT INFORMASI"
"membuat dan menjual anyam-anyaman dari rotan.lanjung, bakul.industri pengolahan.","16291","INDUSTRI BARANG ANYAMAN DARI ROTAN DAN BAMBU","7317","PEMBUAT KERAJINAN DARI KAYU, KERANJANG ANYAMAN, DAN DARI BAHAN YBDI"
"melayani orang sakit di puskesmas kandui.perawat.jasa kesehatan.","86102","AKTIVITAS PUSKESMAS","2221","PROFESIONAL KEPERAWATAN"
"guru honor di madrasah ibtidaiyah istiqomah kandui.jasa pendidikan.pendidikan.","85121","PENDIDIKAN DASAR/IBTIDAIYAH SWASTA","2341","GURU SEKOLAH DASAR"
"pegawai negeri/mengajar di sdn 1 ketapang.jasa pendidikan.pendidikan.","85121","PENDIDIKAN DASAR/IBTIDAIYAH SWASTA","2341","GURU SEKOLAH DASAR"
"guru honor, mengajar di sdn 1 payang ara.jasa pendidikan.pendidikan.","85111","PENDIDIKAN DASAR/IBTIDAIYAH PEMERINTAH","2341","GURU SEKOLAH DASAR"
"guru/p3k di sdn 1 payang ara.jasa pendidikan.pendidikan.","85111","PENDIDIKAN DASAR/IBTIDAIYAH PEMERINTAH","2341","GURU SEKOLAH DASAR"
"tempat laundry milik pribadi.jasa laundry.laundry.","96200","AKTIVITAS PENATU","9121","TENAGA CUCI DAN SETRIKA DENGAN TANGAN"
"penyedia layanan service hp.jasa service hp.jasa service.","95120","REPARASI PERALATAN KOMUNIKASI","5169","TENAGA USAHA JASA PERORANGAN YTDL"
"membantu menjaga toko bangunan milik sendiri.alat bangunan.perdagangan.","47528","PERDAGANGAN ECERAN BERBAGAI MACAM MATERIAL BANGUNAN","5223","ASISTEN PENJUALAN TOKO"
"badan ppemusawratan desa(bpd)desa tongka.sekretaris.pemerintahan desa.","84112","PENYELENGGARAAN PEMERINTAH NEGARA DAN KESEKRETARIATAN NEGARA","4110","TENAGA PERKANTORAN UMUM"
"memetik kakao di kebun sendiri.kakao.perkebunan kakao.","01270","PERTANIAN TANAMAN UNTUK BAHAN MINUMAN","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"berkebun pisang.pisang.memanem pisah hasil sendiri.","01220","PERTANIAN BUAH-BUAHAN TROPIS DAN SUBTROPIS","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyadap karet milik sendiri.karet.menyadap karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyadap karet karet milik sendiri.karet.menyadap karet karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"mencari hewan untuk dijual kijang, babi,.penjual pedaging hewan buruan.berburu hewan di hutan.","01712","PERBURUAN DAN PENANGKAPAN MAMALIA","6224","PEMBURU DAN PENANGKAPAN SATWA LIAR"
"menyinso /mengolah kayu menjadi papan.jasa mengolah bahan bangunan berbentuk kayu.dihutan.","02121","PEMANFAATAN KAYU HUTAN ALAM","6210","PEKERJA KEHUTANAN DAN YBDI"
"memelihara kakao.kakao.pekebun kakao dikebun sendiri.","01270","PERTANIAN TANAMAN UNTUK BAHAN MINUMAN","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"survei batubara.batubara.perusahaan batu bara pt colindo adi perkasa.","05100","PERTAMBANGAN BATU BARA","2165","AHLI PEMETAAN DAN SURVEYOR"
"mengantar kayu hutan ke rumah.jasa angkutan kayu hasil senso.kehutanan.","02409","JASA PENUNJANG KEHUTANAN LAINNYA","9215","BURUH KEHUTANAN"
"memelihara kakao.kakao.kebun kakao sendiri.","01270","PERTANIAN TANAMAN UNTUK BAHAN MINUMAN","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"sopir dt pt cap.batubara.perusahaan batu bara pt cap tongka.","05100","PERTAMBANGAN BATU BARA","8332","PENGEMUDI TRUK BERAT DAN TRUK KONTAINER"
"freelance membuat desain cv, dll untuk umum secara online.jasa pembuatan desain cv, dll.jasa desain cv secara online.","74130","AKTIVITAS DESAIN KOMUNIKASI VISUAL/ DESAIN GRAFIS","2166","PERANCANG GRAFIS DAN MULTIMEDIA"
"menyadap karet milik sendiri.karet.menyadap karet milik sendiri bantu suami.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyadap karet milik sendiri.karet.menyadap karet dikebun sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menggarap lahan jagung.jagung.pertanian jagung.","01111","PERTANIAN JAGUNG","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"tukang ojek angkut barang kayu, jagung, dll.jasa angkut.ojek motor sendiri.","49431","ANGKUTAN BERMOTOR UNTUK BARANG UMUM","8321","PENGEMUDI SEPEDA MOTOR"
"menyadap karet milik sendiri.karet.menyadap karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyadap karet milik sendiri.karet.menyadap karet dikebun sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menanam jagung dikebun sendiri.jagung hibrida.menanam jagung dikebun sendiri.","01111","PERTANIAN JAGUNG","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"menyadap karet milik sendiri.karet.menyadap karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"pedang sayuran bentuk besar jengkol, labu kuning, petei, lombok, pisang,.pedagang sayuran jumlah besar.penjual hasil pertanian orang lain.","46209","PERDAGANGAN BESAR HASIL PERTANIAN DAN HEWAN HIDUP LAINNYA","5221","PEMILIK TOKO"
"menyadap karet milik sendiri.karet.menyadap karet dikebun sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyadap karet milik sendiri.karet.kebun karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyadap karet milik sendiri.karet.menyadap karet milik sendiri bantu suami.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyadap karet milik sendiri.karet.kebun karet milik sendiri.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menyadap karet.karet.perkebunan karet.","01291","PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
